block_id,block_plain,nearest_neighbor_1_id,nearest_neighbor_2_id,nearest_neighbor_3_id,nearest_neighbor_4_id,block_latitude,block_longitude,nearest_neighbor_1_plain,nearest_neighbor_2_plain,nearest_neighbor_3_plain,nearest_neighbor_4_plain,pct_voted_2024,nearest_neighbor_1_pct_voted_2024,nearest_neighbor_2_pct_voted_2024,nearest_neighbor_3_pct_voted_2024,nearest_neighbor_4_pct_voted_2024,pct_voted_2022,nearest_neighbor_1_pct_voted_2022,nearest_neighbor_2_pct_voted_2022,nearest_neighbor_3_pct_voted_2022,nearest_neighbor_4_pct_voted_2022,pct_voted_2020,nearest_neighbor_1_pct_voted_2020,nearest_neighbor_2_pct_voted_2020,nearest_neighbor_3_pct_voted_2020,nearest_neighbor_4_pct_voted_2020,pct_voted_current,nearest_neighbor_1_pct_voted_current,nearest_neighbor_2_pct_voted_current,nearest_neighbor_3_pct_voted_current,nearest_neighbor_4_pct_voted_current,pct_voted_3days,nearest_neighbor_1_pct_voted_3days,nearest_neighbor_2_pct_voted_3days,nearest_neighbor_3_pct_voted_3days,nearest_neighbor_4_pct_voted_3days,pct_voted_1week,nearest_neighbor_1_pct_voted_1week,nearest_neighbor_2_pct_voted_1week,nearest_neighbor_3_pct_voted_1week,nearest_neighbor_4_pct_voted_1week,county_fips,county,state
VA005515,5400s Montbrook Cir.,VA005571,VA048448,VA053753,VA053749,37.606313,-77.460989,2000s Montbrook Ln.,2000s Cedarbird Way,5500s Cliffbrook Cir.,2000s Wood Owl Way,42,45,77,57,78,15,16,31,17,56,41,50,69,48,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005516,5000s Sandpiper Dr.,VA042004,VA005595,VA022188,VA005585,37.600929,-77.433178,300s Waxwing Dr.,300s Azalea Ave.,300s Flicker Dr.,300s Lark Dr.,71,95,67,73,61,49,67,39,42,35,67,71,57,63,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005522,300s Shetland Ct.,VA022130,VA064378,VA022152,VA005620,37.604611,-77.428906,300s Kirkland Dr.,5400s Pony Farm Dr.,200s Carleigh Ct.,5500s Percheron Ct.,51,43,44,49,46,22,13,25,11,12,50,39,31,38,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005524,700s Windomere Ave.,VA033449,VA022144,VA005511,VA005654,37.605279,-77.442174,600s Wilmer Ave.,600s Willomett Ave.,600s Windomere Ave.,600s Elmfield Dr.,53,65,73,43,59,23,48,52,22,45,49,70,68,51,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005532,300s Obrien Rd.,VA022184,VA033425,VA033467,VA005552,37.607106,-77.433611,300s Wilmer Ave.,400s Wilmer Ave.,400s North Rd.,200s Obrien Rd.,69,66,64,78,85,46,41,52,67,49,67,67,84,100,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005545,7900s Tamarind Dr.,VA005523,VA082871,VA066903,VA064379,37.622825,-77.427383,7900s Tamarind Pl.,7900s Tamarind Ct.,100s Shearwater Ct.,7900s Amalfi Ct.,86,85,50,91,88,71,85,50,55,62,86,100,50,73,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005552,200s Obrien Rd.,VA005620,VA005558,VA022130,VA005532,37.60776,-77.430262,5500s Percheron Ct.,5500s Pony Farm Dr.,300s Kirkland Dr.,300s Obrien Rd.,85,46,41,43,69,49,12,20,13,46,77,42,40,39,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005553,500s Diane Ln.,VA005594,VA022146,VA022223,VA022148,37.636055,-77.434185,8200s Cardova Rd.,500s Upland Dr.,8300s Fredonia Rd.,8200s Fredonia Rd.,89,73,95,89,84,79,40,64,79,53,89,67,82,93,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005555,5900s Shagbark Ct.,VA033456,VA022209,VA005622,VA005607,37.612274,-77.441117,5800s Billingsly Ct.,5800s Kirkstone Cir.,5800s Grammarcy Cir.,5900s Grammarcy Cir.,42,49,49,45,45,5,22,20,15,21,42,49,49,42,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005561,7900s Gardenwood Ct.,VA033451,VA022197,VA066903,VA005497,37.623921,-77.424237,7900s Arbor Glen Ct.,7900s Shadowberry Ct.,100s Shearwater Ct.,8000s Gardenwood Ter.,62,84,81,91,73,62,74,65,55,49,75,79,84,73,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005570,500s Plantation Dr.,VA064388,VA022145,VA005597,VA072697,37.640751,-77.433045,500s Clauson Rd.,500s Ironington Rd.,8500s Ironington Ct.,600s Ironington Rd.,68,88,83,77,62,57,67,52,69,69,72,82,71,85,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005573,4900s Edgefield St.,VA076809,VA033466,VA069062,VA083503,37.600719,-77.439075,4900s Edgefield Cir.,600s Conley Rd.,600s Stukeley Ln.,500s Conley Rd.,75,33,84,79,25,56,17,62,58,25,69,50,66,71,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005574,5700s Pony Farm Dr.,VA048429,VA033426,VA022129,VA022127,37.609342,-77.42552,5800s Tivoli Cir.,5900s Queens Thorpe Ct.,5700s Tivoli Cir.,5500s Cardiff Ct.,49,61,37,51,50,20,29,7,24,22,51,43,33,47,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005580,5600s Chamberlayne Rd.,VA041993,VA005492,VA005634,VA074251,37.610518,-77.445274,5800s Grammarcy Ct.,5600s Crenshaw Rd.,5700s Crenshaw Rd.,5800s Kirkstone Ln.,52,78,45,44,48,17,22,23,14,24,50,67,50,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005582,300s Burnwick Rd.,VA005496,VA057980,VA048415,VA048416,37.630266,-77.429383,300s N Wilkinson Rd.,8200s Overbury Rd.,8200s Tyndale Rd.,8100s N Wilkinson Ct.,86,92,89,86,100,73,54,69,67,88,80,78,91,82,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005588,800s Brook Hill Rd.,VA005550,VA033459,VA033444,VA069056,37.607657,-77.445538,700s Brook Hill Rd.,800s Brook Hill Cir.,700s Wilmer Ave.,5300s Crenshaw Rd.,70,56,70,85,100,38,28,30,56,80,63,61,70,67,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005594,8200s Cardova Rd.,VA005553,VA005542,VA022148,VA022146,37.635256,-77.43407,500s Diane Ln.,8200s Brookfield Rd.,8200s Fredonia Rd.,500s Upland Dr.,73,89,78,84,95,40,79,70,53,64,67,89,81,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005595,300s Azalea Ave.,VA042004,VA005516,VA022188,VA005585,37.602558,-77.431879,300s Waxwing Dr.,5000s Sandpiper Dr.,300s Flicker Dr.,300s Lark Dr.,67,95,71,73,61,39,67,49,42,35,57,71,67,63,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005598,8400s Flinthill Dr.,VA022191,VA072697,VA022174,VA069057,37.639674,-77.435637,8400s Fredonia Rd.,600s Ironington Rd.,8300s Flinthill Dr.,8500s Fredonia Rd.,73,69,62,86,86,53,62,69,64,57,73,81,77,71,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005617,7700s Jennifer Scott Ct.,VA042010,VA005628,VA072691,VA053755,37.618132,-77.424687,7700s Rachael Corrine Ct.,100s Wilkinson Estates Dr.,7800s Tamarind Dr.,7800s Amalfi Dr.,78,62,79,71,88,56,54,52,43,38,83,69,67,71,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005620,5500s Percheron Ct.,VA022130,VA005558,VA005522,VA005552,37.606371,-77.428642,300s Kirkland Dr.,5500s Pony Farm Dr.,300s Shetland Ct.,200s Obrien Rd.,46,43,41,51,85,12,13,20,22,49,42,39,40,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005622,5800s Grammarcy Cir.,VA005607,VA022209,VA033456,VA041993,37.612507,-77.44297,5900s Grammarcy Cir.,5800s Kirkstone Cir.,5800s Billingsly Ct.,5800s Grammarcy Ct.,45,45,49,49,78,15,21,20,22,22,42,56,49,49,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005623,5400s Stone Ln.,VA061475,VA005655,VA048422,VA022194,37.610089,-77.438447,5400s Afton Overlook,5400s Van Ave.,500s North Rd.,600s Edgefield Ct.,69,77,80,62,81,43,57,59,25,52,65,72,73,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005628,100s Wilkinson Estates Dr.,VA042010,VA005617,VA072691,VA022136,37.617791,-77.422855,7700s Rachael Corrine Ct.,7700s Jennifer Scott Ct.,7800s Tamarind Dr.,7800s Point Hollow Dr.,79,62,78,71,82,52,54,56,43,53,67,69,83,71,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005630,100s St Lo Dr.,VA005662,VA041994,VA042018,VA005562,37.621564,-77.435133,100s Norman Dr.,5800s E Rois Rd.,100s Eisenhower Dr.,5800s Bonneau Rd.,69,80,76,76,67,19,60,71,24,61,81,84,82,71,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005634,5700s Crenshaw Rd.,VA022209,VA041993,VA005492,VA033456,37.610624,-77.442839,5800s Kirkstone Cir.,5800s Grammarcy Ct.,5600s Crenshaw Rd.,5800s Billingsly Ct.,44,49,78,45,49,14,20,22,23,22,37,49,67,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005643,8300s Whistler Rd.,VA053746,VA005526,VA005657,VA033468,37.636571,-77.430027,8300s Chamberlayne Rd.,8300s Brookfield Rd.,8300s Cardova Rd.,8300s Diane Ln.,79,92,90,69,86,58,67,77,46,57,81,75,87,72,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005646,8200s Diane Ln.,VA033463,VA033458,VA057980,VA053734,37.632071,-77.426546,8200s Pilgrim Ter.,300s Pilgrim Ln.,8200s Overbury Rd.,10000s Pilgrim Ct.,72,85,90,89,76,67,65,90,69,71,94,85,90,91,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005653,400s Brookside Blvd.,VA072699,VA053727,VA053732,VA022189,37.625475,-77.444901,5900s Brookside Blvd.,5900s Shrubbery Hill Rd.,5900s Ridge Rd.,500s Brookside Blvd.,59,89,84,76,70,45,56,60,56,35,55,89,80,76,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005654,600s Elmfield Dr.,VA033449,VA069056,VA005608,VA042000,37.60687,-77.442177,600s Wilmer Ave.,5300s Crenshaw Rd.,600s Hickory Tree Dr.,5400s Barleycorn Dr.,59,65,100,81,84,45,48,80,56,65,66,70,100,78,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005658,7500s Noble Ave.,VA033486,VA048427,VA064387,VA057969,37.626356,-77.453423,7500s Hawthorne Ave.,7500s Moss Side Ave.,7600s Noble Ave.,7400s Noble Ave.,88,84,55,79,83,71,53,34,43,57,79,79,55,64,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005666,8200s Chamberlayne Rd.,VA048415,VA022167,VA057980,VA057976,37.632704,-77.431466,8200s Tyndale Rd.,8200s Whistler Rd.,8200s Overbury Rd.,6300s Whistler Rd.,69,86,88,89,90,58,67,65,69,50,82,82,79,91,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005669,7600s Seminary Ave.,VA048428,VA048424,VA048438,VA005610,37.627592,-77.457107,7600s Chamberlayne Ave.,7500s Seminary Ave.,7500s Chamberlayne Ave.,7700s Chamberlayne Ave.,44,69,82,92,90,19,44,57,65,55,38,62,86,69,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005685,1700s Shewalt Dr.,VA005764,VA053801,VA022285,VA042109,37.642411,-77.473535,1700s Hungary Rd.,1700s Shewalt Cir.,9000s Joi Dr.,1700s Joi Cir.,82,69,62,81,54,57,43,17,56,54,78,69,50,88,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005752,7500s Hudgins Rd.,VA022311,VA005791,VA022268,VA042105,37.632058,-77.520382,8300s Trimble Ct.,5600s Goldthread Ln.,8300s Barbour Rd.,8400s Goldthread Ct.,65,64,55,68,59,41,24,39,39,53,72,61,53,59,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005773,7900s Selkirk Ln.,VA033505,VA005792,VA022298,VA064402,37.621641,-77.501985,4000s Tangle Dr.,7900s Staples Mill Rd.,4000s Sprenkle Ln.,4100s Wistar Rd.,45,38,40,55,56,18,33,40,27,44,45,44,20,45,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005819,1600s Verna Dr.,VA082113,VA033527,VA042069,VA058000,37.650233,-77.474383,7900s Langley Dr.,1700s Altman Rd.,1700s Tweed Ct.,1700s Verna Dr.,97,71,50,82,83,69,71,32,64,70,83,57,64,82,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005822,5500s Rockview Curv.,VA071023,VA064423,VA088890,VA058020,37.636668,-77.522405,5500s Westwind Ct.,5500s Sagebrush Trl.,5500s Prairieview Ct.,5500s Chaparral Ct.,44,17,50,29,50,27,17,11,14,14,49,17,56,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA005835,1500s Skirmish Run Ct.,VA042078,VA048451,VA022356,VA022228,37.634847,-77.470952,1500s Professor Ct.,1500s Yellow Tavern Ct.,1500s Harpers Ferry Ct.,1500s Skirmish Run Dr.,62,78,71,69,79,30,52,48,62,45,62,74,76,76,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006107,7300s Fort Alvis Ln.,VA033881,VA064463,VA080696,VA048647,37.464357,-77.395261,7300s Ajay Ct.,6900s Fort Alvis Ct.,1200s Fort Alvis Way,1300s Tree Ridge Rd.,96,94,93,88,74,69,76,67,69,64,92,94,73,88,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006110,7800s King Eider Dr.,VA006345,VA033855,VA069129,VA048590,37.448318,-77.331913,7800s Black Duck Ct.,2900s Silvertail Ct.,3000s Four Mile Run Dr.,2900s Surfscoter Ct.,67,76,89,72,88,48,39,67,67,53,70,74,78,83,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006114,7000s Ravenscraig Cres.,VA006124,VA071081,VA033811,VA081451,37.45732,-77.31879,3500s Ravenscraig Ct.,7100s Ravenscraig Cres.,3400s White Tower Way,3500s Chillingham Ct.,79,81,82,63,80,41,43,42,41,60,73,71,67,63,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006115,7900s Fort Gilmer Dr.,VA061568,VA042247,VA006367,VA006336,37.446891,-77.375929,1900s Fort Gilmer Ct.,7900s Fortress Pl.,3000s Fort Gilmer Way,8000s Fort Gilmer Dr.,91,91,65,71,85,71,73,41,71,77,91,91,41,71,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006119,4700s Eastover Ave.,VA071080,VA092391,VA069109,VA022672,37.521814,-77.368004,4700s Chipoax Ave.,4800s Eastover Ave.,4600s Eastover Ave.,3200s Danville St.,73,100,57,44,68,55,60,14,32,42,82,100,57,52,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006123,2200s Mill Rd.,VA006363,VA006376,VA058101,VA006125,37.444498,-77.365025,2300s Mill Rd.,8000s Varina Rd.,8100s Hillcrest Rd.,8100s Varina Rd.,72,82,67,92,85,31,57,25,77,55,76,71,58,92,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006125,8100s Varina Rd.,VA061574,VA058101,VA006376,VA033771,37.441811,-77.369199,2000s Mill Rd.,8100s Hillcrest Rd.,8000s Varina Rd.,8200s Varina Rd.,85,92,92,67,67,55,75,77,25,67,95,92,92,58,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006134,5000s Meadowlark Ct.,VA022630,VA033889,VA022530,VA006222,37.524493,-77.346249,4600s Sydclay Dr.,4700s Kinloch Ct.,4700s Sydclay Dr.,4900s Wood Thrush Cir.,45,62,69,60,46,13,33,52,60,22,44,56,79,65,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006136,1700s Almond Creek Pl.,VA042256,VA022709,VA033848,VA022603,37.498401,-77.382696,1700s Almond Creek North Ter.,6100s Almond Creek North Ln.,1700s Eden Ave.,1600s Almond Creek Ct.,71,83,91,75,79,58,58,55,17,42,77,77,95,83,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006141,2300s Farrand Dr.,VA058117,VA033789,VA079863,VA022604,37.521764,-77.387381,2300s Bailey Dr.,2300s Carlisle Ct.,4700s Butler St.,2300s Rawlings Ct.,75,81,73,78,88,57,43,45,44,18,88,71,82,78,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006142,1800s Geffert Dr.,VA042308,VA058136,VA022566,VA006220,37.513411,-77.391505,1700s Geffert Dr.,5100s Reilly St.,5200s Reilly St.,5200s Art Ave.,68,50,33,78,66,53,17,11,50,45,79,39,39,72,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006145,1100s Jockey Ct.,VA006281,VA022535,VA061599,VA086838,37.479861,-77.398382,6700s Wicker Meadows Cir.,6700s Osborne Tpke.,1200s Jockey Trce.,6700s 3rd Ave.,93,62,83,83,67,67,43,75,61,17,73,48,92,72,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006146,8100s Countryside Crossing Ct.,VA022671,VA006254,VA033820,VA022593,37.44405,-77.333255,8000s Stonemeade Dr.,8000s King Eider Dr.,3000s Falcon Creek Dr.,8100s Asheville Ct.,68,84,73,69,72,44,51,52,42,72,68,75,73,62,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006160,1400s Bull Run Dr.,VA022541,VA022670,VA022693,VA053907,37.490168,-77.39341,1400s Nanassas Ct.,1400s Bull Run Ct.,1400s Wilderness Dr.,6400s Gilchrist Ave.,71,75,86,81,75,45,55,71,52,58,68,75,95,78,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006162,2000s Brandonview Ave.,VA048601,VA083523,VA006152,VA058135,37.513024,-77.387795,2000s Westover Ave.,1900s Brandonview Ave.,2000s Shirleydale Ave.,2100s Brandonview Ave.,57,55,70,38,60,36,27,20,25,40,71,64,70,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006164,4700s Craddock Ave.,VA064472,VA006226,VA022677,VA006304,37.522964,-77.377886,2600s Bromby St.,4600s Raspberry Patch Ln.,4700s Brittles Ln.,4600s Craddock Ave.,57,57,74,87,46,32,29,47,47,38,61,43,63,60,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006165,6900s Sir Galahad Rd.,VA022613,VA006218,VA048606,VA048657,37.457581,-77.324501,6900s Hapsburg Ln.,7000s Hapsburg Ct.,3400s Macallan Pkwy.,2900s Clifford Tower Dr.,79,69,87,80,79,46,47,56,32,71,72,69,79,72,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006166,1600s Henrico Arms St.,VA033847,VA058094,VA067010,VA006259,37.511019,-77.393323,1600s Henrico Arms Pl.,5300s Blueridge Ave.,5200s Blueridge Ave.,1400s Darbytown Rd.,42,57,48,58,50,24,22,43,42,50,51,49,48,58,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006170,2900s Four Mile Run Dr.,VA053924,VA071069,VA033855,VA022555,37.447925,-77.334302,7800s Four Mile Run Pkwy.,2900s Duck Blind Ct.,2900s Silvertail Ct.,2900s Heather Ridge Dr.,79,89,47,89,63,46,54,27,67,37,68,80,33,78,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006171,1500s Southbury Ave.,VA022667,VA042300,VA022580,VA006348,37.490349,-77.389318,6700s Southbury Ct.,1700s Harness Pl.,1700s Hounds Way,1700s Renard Ter.,71,65,30,75,92,49,33,50,45,38,62,69,60,78,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006175,1300s Locarno Ct.,VA006288,VA022646,VA042249,VA042322,37.501701,-77.395097,1300s Freshet Ct.,1300s Pinefrost Rd.,1300s Pinefrost Ct.,1300s Old Bronze Rd.,70,55,74,61,43,45,30,32,32,4,60,57,79,68,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006177,6400s Goldenrod Ct.,VA042230,VA006291,VA006240,VA006358,37.488029,-77.375884,6400s Dawnfield Ln.,1900s Daffodil Meadow Ln.,6400s Springcrest Ln.,6400s Blossom View Ln.,77,64,71,79,77,53,41,52,53,49,75,71,67,74,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006179,1700s Stevens St.,VA048622,VA042291,VA033748,VA033882,37.487414,-77.38873,1700s Saddlehorse Pl.,1700s Fox Downs Ct.,6900s Fox Downs Dr.,1600s Stevens St.,85,74,79,80,78,63,42,32,64,56,81,74,63,88,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006181,3000s Danrett Ln.,VA085604,VA081452,VA022661,VA006163,37.453884,-77.335575,3100s Kinvan Rd.,3000s Kinvan Rd.,7700s Marianna Rd.,7700s Jarwin Ln.,85,71,75,86,88,71,57,60,72,50,85,71,85,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006184,2600s Grinn Ct.,VA067011,VA071082,VA042265,VA087209,37.4083,-77.345453,9400s Barrett Pl.,2600s Kingsland Pointe Dr.,9400s Varina Rd.,9300s Wallo Rd.,79,74,69,73,100,42,18,38,33,60,68,74,73,73,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006186,4300s Hillbrook Ave.,VA033868,VA074289,VA053939,VA067022,37.527637,-77.373077,3100s Whistling Arrow Dr.,4300s Masonic Ln.,4300s Whistling Arrow Ct.,3100s Gwendolyn Ave.,43,64,100,58,88,43,55,83,42,62,57,82,92,67,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006189,7200s Tree Ridge Pl.,VA022572,VA072759,VA033873,VA022651,37.466592,-77.390367,1500s Tree Ridge Rd.,1600s Tree Ridge Ct.,7400s First Colonial Pkwy.,7300s Woodside St.,83,62,73,62,83,42,41,53,54,50,67,72,73,77,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006190,4600s Greatwood Dr.,VA006332,VA058121,VA064508,VA072747,37.522545,-77.37414,2800s Remington Rd.,4600s Hillbrook Ave.,2900s Remington Rd.,2900s Winchester St.,69,68,73,69,100,51,40,42,62,100,69,68,73,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006197,6300s Trailing Ridge Ct.,VA042339,VA064486,VA006247,VA022652,37.491271,-77.383636,1500s Trailing Ridge Rd.,1400s Trailing Ridge Rd.,1500s Mallicotte Ct.,6500s Oakland Chase Pl.,67,89,57,91,78,60,57,43,48,53,73,82,57,70,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006200,4300s Lakefield Mews Dr.,VA006289,VA006321,VA033872,VA048589,37.52808,-77.36686,4700s Lakefield Mews Pl.,4300s Queens Ct.,3600s Millers Ct.,4100s Lakefield Dr.,63,69,64,68,59,38,27,31,44,29,66,69,67,73,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006208,1400s Village Field Dr.,VA033851,VA006158,VA087962,VA033751,37.4713,-77.397271,7100s Village Field Pl.,1500s Village Field Dr.,7000s Osborne Tpke.,1300s Harmony Ave.,77,66,79,100,75,48,51,53,80,38,79,66,76,90,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006211,3600s Millers Glen Ln.,VA006320,VA069109,VA077938,VA033813,37.523278,-77.366325,4700s Millers Ln.,4600s Eastover Ave.,4600s Millers Ln.,4500s Eastover Ave.,46,67,44,67,79,14,53,32,25,21,45,67,52,67,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006213,1500s Oakland Chase Pkwy.,VA069131,VA042339,VA033878,VA022703,37.492878,-77.382314,6200s Champagne Way,1500s Trailing Ridge Rd.,1600s Trailing Ridge Rd.,6200s Oak Back Ct.,81,88,89,64,66,48,50,57,50,31,74,88,82,71,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006214,8200s Cookes Farm Ct.,VA033856,VA033802,VA064498,VA022616,37.434132,-77.21917,6400s Cookes Farm Dr.,8200s Warriner Rd.,6300s Cookes Farm Dr.,6500s Marleigh Ct.,79,85,100,84,87,71,60,79,68,67,93,70,89,80,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006217,1600s Oak Place Blvd.,VA022703,VA042340,VA006213,VA064486,37.493677,-77.384615,6200s Oak Back Ct.,6300s Oakland Chase Pl.,1500s Oakland Chase Pkwy.,1400s Trailing Ridge Rd.,65,66,71,81,57,29,31,39,48,43,65,65,74,74,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006218,7000s Hapsburg Ct.,VA022613,VA022565,VA033883,VA048657,37.459335,-77.325728,6900s Hapsburg Ln.,7000s Hepworth Dr.,7100s Sir Lancelot Ct.,2900s Clifford Tower Dr.,87,69,70,78,79,56,47,40,44,71,79,69,73,74,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006219,5100s Carters Pond Ct.,VA006201,VA033805,VA061564,VA053917,37.517013,-77.381789,5100s Eanes Ln.,2600s Butterbean Ct.,2500s Williamsburg Rd.,2400s Williamsburg Rd.,65,60,50,71,87,40,32,42,48,52,60,55,58,71,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
VA006220,5200s Art Ave.,VA006259,VA069122,VA022566,VA006142,37.512182,-77.391323,1400s Darbytown Rd.,1700s Brandonview Ave.,5200s Reilly St.,1800s Geffert Dr.,66,50,67,78,68,45,50,22,50,53,66,75,89,72,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Henrico County,VA
